ProductID,Date,Zip,Units,Revenue
1076,1/20/2015,72638,1,254.5725
1076,1/21/2015,47577,1,254.5725
1076,1/28/2015,34653,1,254.5725
1076,1/31/2015,84014,1,254.5725
1076,2/1/2015,75070,1,254.5725
1076,2/1/2015,87031,1,254.5725
1076,2/3/2015,72019,1,254.5725
1076,2/3/2015,72086,1,254.5725
1076,2/3/2015,77089,2,509.145
1076,2/9/2015,07649,1,254.5725
1076,2/11/2015,79705,1,254.5725
1076,2/14/2015,92624,1,254.5725
1076,2/22/2015,08527,1,254.5725
1076,2/22/2015,08816,1,254.5725
1076,2/23/2015,24740,1,254.5725
1076,2/24/2015,63023,1,254.5725
1076,2/25/2015,32503,1,254.5725
1076,2/25/2015,93523,1,254.5725
1076,2/25/2015,93657,1,254.5725
1076,2/28/2015,54139,1,254.5725
1076,2/28/2015,64060,1,254.5725
1076,2/28/2015,83236,1,254.5725
1076,2/28/2015,92340,1,254.5725
1076,3/1/2015,82801,2,509.145
1076,3/1/2015,91362,1,254.5725
1076,3/3/2015,53158,1,254.5725
1076,3/3/2015,92345,1,254.5725
1076,3/6/2015,55304,1,254.5725
1076,3/9/2015,36869,1,254.5725
1076,3/15/2015,78737,1,254.5725
1076,3/16/2015,58703,1,254.5725
1076,3/22/2015,57013,1,254.5725
1076,3/22/2015,87111,1,254.5725
1076,3/24/2015,73526,1,254.5725
1076,3/27/2015,26285,1,254.5725
1076,3/28/2015,02895,1,254.5725
1076,3/29/2015,08753,1,254.5725
1076,3/30/2015,42566,1,254.5725
1076,3/30/2015,54013,1,254.5725
1076,3/31/2015,71369,1,254.5725
1076,4/3/2015,77373,1,254.5725
1076,4/4/2015,35058,1,254.5725
1076,4/4/2015,73942,1,254.5725
1076,4/4/2015,79705,1,254.5725
1076,4/6/2015,55414,1,254.5725
1076,4/6/2015,57106,1,254.5725
1076,4/6/2015,66834,1,254.5725
1076,4/10/2015,65049,1,254.5725
1076,4/10/2015,89419,1,254.5725
1076,4/13/2015,97504,1,254.5725
1076,4/17/2015,65536,1,254.5725
1076,4/19/2015,21244,1,254.5725
1076,4/19/2015,89801,1,254.5725
1076,4/24/2015,05777,1,254.5725
1076,4/24/2015,34667,1,254.5725
1076,4/24/2015,56701,1,254.5725
1076,4/27/2015,69339,1,254.5725
1076,5/1/2015,68505,1,254.5725
1076,5/2/2015,07825,1,254.5725
1076,5/2/2015,70053,1,254.5725
1076,5/4/2015,25559,1,254.5725
1076,5/5/2015,33178,1,254.5725
1076,5/9/2015,94551,2,509.145
1076,5/10/2015,50501,1,254.5725
1076,5/12/2015,38501,1,254.5725
1076,5/15/2015,67857,1,254.5725
1076,5/16/2015,63077,1,254.5725
1076,5/19/2015,02723,1,254.5725
1076,5/19/2015,99615,1,254.5725
1076,5/23/2015,91910,1,254.5725
1076,5/24/2015,77461,1,254.5725
1076,5/26/2015,41514,1,254.5725
1076,5/30/2015,54762,1,254.5725
1076,5/30/2015,75711,1,254.5725
1076,5/30/2015,85308,1,254.5725
1076,5/31/2015,85224,1,254.5725
1076,6/6/2015,26257,1,254.5725
1076,6/6/2015,41858,1,254.5725
1076,6/6/2015,97756,1,254.5725
1076,6/7/2015,78628,1,254.5725
1076,6/8/2015,21222,1,254.5725
1076,6/14/2015,20777,1,254.5725
1076,6/14/2015,32303,1,254.5725
1076,6/14/2015,66085,1,254.5725
1076,6/16/2015,07470,1,254.5725
1076,6/16/2015,21237,1,254.5725
1076,6/20/2015,21046,1,254.5725
1076,6/21/2015,06082,1,254.5725
1076,6/28/2015,01581,1,254.5725
1076,6/29/2015,93515,1,254.5725
1076,7/5/2015,55011,1,254.5725
1076,7/6/2015,21122,1,254.5725
1076,7/7/2015,21702,1,254.5725
1076,7/11/2015,35087,1,254.5725
1076,7/12/2015,72022,2,509.145
1076,7/31/2015,32571,1,254.5725
1076,8/3/2015,75414,1,254.5725
1085,12/2/2020,76234,1,89.1975
1085,12/2/2020,85301,1,89.1975
1085,12/5/2020,32341,1,89.1975
1085,12/5/2020,90745,1,89.1975
1085,12/5/2020,91325,2,178.395
1085,12/6/2020,21061,2,178.395
1085,12/6/2020,21225,1,89.1975
1085,12/6/2020,32765,1,89.1975
1085,12/6/2020,93033,2,178.395
1085,12/6/2020,93103,1,89.1975
1085,12/7/2020,58504,1,89.1975
1085,12/7/2020,92346,1,89.1975
1085,12/8/2020,35242,1,89.1975
1085,12/8/2020,37072,1,89.1975
1085,12/8/2020,38655,1,89.1975
1085,12/8/2020,40701,1,89.1975
1085,12/8/2020,83709,1,89.1975
1085,12/8/2020,92109,1,89.1975
1085,12/8/2020,92694,1,89.1975
1085,12/8/2020,97131,1,89.1975
1085,12/9/2020,29153,1,89.1975
1085,12/12/2020,42754,1,89.1975
1085,12/12/2020,65243,1,86.5725
1085,12/12/2020,70560,1,89.1975
1085,12/12/2020,91384,1,89.1975
1085,12/12/2020,91910,1,89.1975
1085,12/12/2020,95377,1,89.1975
1085,12/13/2020,29520,1,89.1975
1085,12/13/2020,35242,1,89.1975
1085,12/13/2020,92301,1,89.1975
1085,12/13/2020,92329,1,89.1975
1085,12/13/2020,95630,1,89.1975
1085,12/14/2020,34614,1,89.1975
1085,12/14/2020,91350,1,89.1975
1085,12/14/2020,92316,1,89.1975
1085,12/15/2020,91901,1,89.1975
1085,12/15/2020,94513,1,89.1975
1085,12/15/2020,94565,1,89.1975
1085,12/16/2020,08753,1,89.1975
1085,12/16/2020,33178,1,89.1975
1085,12/16/2020,37215,1,86.5725
1085,12/16/2020,63051,1,89.1975
1085,12/16/2020,65721,1,89.1975
1085,12/16/2020,72223,1,89.1975
1085,12/16/2020,76230,1,89.1975
1085,12/16/2020,84655,1,89.1975
1085,12/16/2020,97708,1,89.1975
1085,12/19/2020,21029,1,89.1975
1085,12/19/2020,25159,1,89.1975
1085,12/19/2020,29526,1,89.1975
1085,12/19/2020,33880,1,89.1975
1085,12/19/2020,36279,1,89.1975
1085,12/19/2020,36305,1,89.1975
1085,12/19/2020,36362,1,89.1975
1085,12/19/2020,36732,1,89.1975
1085,12/19/2020,70058,1,86.5725
1070,7/20/2021,79109,1,157.4475
1070,7/24/2021,56007,1,157.4475
1070,7/27/2021,73401,1,157.4475
1070,7/28/2021,47630,1,157.4475
1070,8/1/2021,35071,1,157.4475
1070,8/4/2021,84720,1,157.4475
1070,8/11/2021,29687,1,157.4475
1070,8/14/2021,38834,1,157.4475
1070,8/15/2021,85755,1,157.4475
1070,8/16/2021,46122,1,157.4475
1070,8/25/2021,35125,1,157.4475
1070,8/30/2021,72150,1,157.4475
1070,9/1/2021,92881,1,157.4475
1070,9/5/2021,78217,1,157.4475
1070,9/26/2021,78040,1,157.4475
1070,9/26/2021,92557,1,157.4475
1070,9/27/2021,07405,1,157.4475
1070,10/24/2021,20705,1,157.4475
1070,10/25/2021,32127,3,472.3425
1070,10/26/2021,05201,1,157.4475
1070,10/26/2021,33569,2,314.895
1070,10/26/2021,79464,1,157.4475
1070,11/9/2021,92307,1,157.4475
1070,11/17/2021,85379,1,157.4475
1070,11/28/2021,21651,1,157.4475
1070,11/28/2021,74023,1,157.4475
1070,12/1/2021,07760,1,157.4475
1070,12/1/2021,92881,1,157.4475
1070,12/4/2021,85218,1,157.4475
1070,12/7/2021,97080,1,157.4475
1070,12/11/2021,65613,1,157.4475
1070,12/13/2021,01240,1,157.4475
1070,12/13/2021,68516,1,157.4475
1070,12/14/2021,88310,1,157.4475
1070,12/27/2021,53207,2,314.895
1070,12/27/2021,92555,1,157.4475
1070,12/28/2021,06093,1,157.4475
1070,12/28/2021,91321,1,157.4475
1070,12/29/2021,85239,1,157.4475
1070,12/30/2021,75034,1,157.4475
1094,3/3/2018,75608,1,57.6975
1094,3/3/2018,92243,1,57.6975
1094,3/6/2018,73626,1,57.6975
1094,3/6/2018,95678,1,57.6975
1094,3/7/2018,25671,1,57.6975
1094,3/7/2018,52351,1,57.6975
1094,3/10/2018,63088,1,57.6975
1094,3/10/2018,88220,1,57.6975
1094,3/14/2018,68147,1,57.6975
1094,3/14/2018,70706,1,57.6975
1094,3/24/2018,83686,1,57.6975
1094,3/27/2018,35504,1,57.6975
1094,3/28/2018,53158,1,57.6975
1094,3/28/2018,83201,1,57.6975
1094,3/28/2018,94587,1,57.6975
1094,3/31/2018,54313,1,57.6975
1094,4/2/2018,68434,1,57.6975
1094,4/9/2018,71657,1,57.6975
1094,4/9/2018,97013,1,57.6975
1094,4/15/2018,76210,1,57.6975
1094,4/15/2018,94010,1,57.6975
1094,4/16/2018,46324,1,57.6975
1094,4/17/2018,37618,1,57.6975
1094,4/17/2018,72745,1,57.6975
1094,4/22/2018,20735,1,57.6975
1094,4/23/2018,46221,1,57.6975
1094,4/30/2018,95003,1,57.6975
1094,5/1/2018,90620,1,57.6975
1094,5/2/2018,78411,1,57.6975
1094,5/6/2018,54901,1,57.6975
1094,5/6/2018,75904,1,57.6975
1094,5/14/2018,99577,1,57.6975
1094,5/20/2018,84066,1,57.6975
1094,5/23/2018,32825,1,57.6975
1094,5/23/2018,68410,1,57.6975
1094,5/27/2018,29018,1,57.6975
1094,5/27/2018,40360,1,57.6975
1094,5/27/2018,54601,1,57.6975
1094,5/27/2018,78258,1,57.6975
1094,5/28/2018,94945,1,57.6975
1094,6/2/2018,70433,1,57.6975
1094,6/16/2018,84095,1,57.6975
1094,6/16/2018,97527,1,57.6975
1094,6/20/2018,85641,1,57.6975
1094,6/24/2018,40505,1,57.6975
1094,6/26/2018,21122,1,57.6975
1094,7/2/2018,39354,1,57.6975
1094,7/7/2018,71227,1,57.6975
1094,7/16/2018,67871,1,57.6975
1094,7/28/2018,64034,1,57.6975
1094,7/29/2018,40299,1,57.6975
1094,7/29/2018,66226,1,57.6975
1094,7/31/2018,59718,1,57.6975
1094,8/29/2018,64093,1,57.6975
1094,9/2/2018,76244,1,57.6975
1094,9/8/2018,37691,1,57.6975
1094,9/29/2018,29671,1,57.6975
1094,10/8/2018,93905,1,57.6975
1094,10/14/2018,51249,1,57.6975
1094,10/27/2018,76266,1,57.6975
1094,11/7/2018,38655,1,57.6975
1094,11/10/2018,01082,1,57.6975
1094,11/10/2018,46151,1,57.6975
1094,11/19/2018,34482,1,57.6975
1094,11/24/2018,38965,1,57.6975
1094,12/3/2018,32548,1,57.6975
1094,12/8/2018,75631,1,57.6975
1094,12/11/2018,39116,1,57.6975
1094,12/12/2018,39702,1,57.6975
1094,12/15/2018,39574,1,57.6975
1094,12/16/2018,83686,1,57.6975
1094,12/18/2018,71832,1,57.6975
1094,12/22/2018,06479,1,57.6975
1094,12/22/2018,34746,1,57.6975
1094,12/22/2018,78380,1,57.6975
1094,12/22/2018,95682,1,57.6975
1094,12/23/2018,70094,1,57.6975
1094,12/23/2018,94122,1,57.6975
1094,12/29/2018,38501,1,57.6975
1094,12/29/2018,76234,1,57.6975
1094,12/29/2018,82443,1,57.6975
1094,12/30/2018,63379,1,57.6975
1094,12/30/2018,91342,1,57.6975
1094,12/30/2018,92508,2,115.395
1094,12/30/2018,93033,1,57.6975
1094,1/5/2019,37763,1,57.6975
1094,1/5/2019,40031,1,57.6975
1094,1/5/2019,41621,1,57.6975
1094,1/5/2019,57718,1,57.6975
1094,1/5/2019,63341,1,57.6975
1094,1/5/2019,72065,1,57.6975
1094,1/5/2019,82716,1,57.6975
1094,1/5/2019,82727,1,57.6975
1094,1/5/2019,84042,1,57.6975
1094,1/6/2019,85037,1,57.6975
1094,1/7/2019,76542,1,57.6975
1094,1/12/2019,02864,1,57.6975
1094,1/13/2019,34986,1,57.6975
1094,1/14/2019,90712,1,57.6975
1094,1/16/2019,38701,1,57.6975
1094,1/16/2019,38732,1,57.6975
1094,1/22/2019,74533,1,57.6975
1094,1/23/2019,37830,1,57.6975
1094,1/30/2019,82001,1,57.6975
1094,1/30/2019,93001,1,57.6975
1094,1/30/2019,94401,1,57.6975
1094,2/2/2019,36854,1,57.6975
1094,2/3/2019,68516,1,57.6975
1094,2/5/2019,77450,1,57.6975
1094,2/9/2019,33068,1,57.6975
1094,2/10/2019,36863,1,57.6975
1094,2/18/2019,06107,1,57.6975
1094,2/24/2019,71655,1,57.6975
1113,7/27/2021,83001,1,146.9475
1113,7/31/2021,92883,1,146.9475
1113,8/7/2021,40337,1,146.9475
1113,8/8/2021,01527,1,146.9475
1113,8/15/2021,32808,1,146.9475
1113,8/15/2021,89815,1,146.9475
1113,8/18/2021,97838,1,146.9475
1113,8/21/2021,92545,1,146.9475
1113,8/30/2021,78608,1,146.9475
1113,9/12/2021,95682,1,146.9475
1113,9/13/2021,77520,1,146.9475
1113,9/25/2021,47620,1,146.9475
1113,10/10/2021,06790,1,146.9475
1113,10/26/2021,32738,1,146.9475
1113,11/1/2021,89139,1,146.9475
1113,11/30/2021,07726,1,146.9475
1113,12/4/2021,95726,1,146.9475
1113,12/7/2021,70633,1,146.9475
1113,12/27/2021,78251,1,146.9475
1113,12/29/2021,95610,1,146.9475
1080,5/9/2015,02093,1,265.0725
1080,5/9/2015,89032,1,265.0725
1080,5/9/2015,97739,1,265.0725
1080,5/23/2015,83002,1,265.0725
1080,5/31/2015,93221,1,262.4475
1080,6/20/2015,84109,1,265.0725
1080,6/20/2015,84116,1,265.0725
1080,6/28/2015,97322,1,265.0725
1080,9/6/2015,97477,1,265.0725
1080,9/15/2015,07052,1,265.0725
1080,11/16/2015,95746,1,265.0725
1080,11/27/2015,84660,2,530.145
1080,3/21/2016,83714,1,265.0725
1080,3/23/2016,70072,1,265.0725
1080,4/11/2016,89131,1,265.0725
1080,7/25/2017,32808,1,265.0725
1081,1/15/2014,06457,1,225.6975
1081,1/15/2014,39402,1,225.6975
1081,1/15/2014,74070,1,225.6975
1081,1/15/2014,95926,1,225.6975
1081,1/15/2014,97201,1,225.6975
1081,2/15/2014,97013,1,225.6975
1081,3/15/2014,02830,1,225.6975
1081,3/15/2014,06071,1,225.6975
1081,3/15/2014,64151,1,225.6975
1081,3/15/2014,96001,1,225.6975
1081,4/15/2014,01077,1,225.6975
1081,4/15/2014,21030,1,225.6975
1081,4/15/2014,46996,1,225.6975
1081,4/15/2014,51501,1,225.6975
1081,4/15/2014,56007,1,225.6975
1081,4/15/2014,79119,1,225.6975
1081,4/15/2014,83647,2,451.395
1081,4/15/2014,84010,1,225.6975
1081,4/15/2014,84414,1,225.6975
1081,4/15/2014,97206,1,225.6975
1081,4/15/2014,99669,1,225.6975
1081,5/15/2014,21901,1,225.6975
1081,5/15/2014,35475,1,225.6975
1081,5/15/2014,63304,1,225.6975
1081,5/15/2014,78501,1,225.6975
1081,5/15/2014,92807,1,225.6975
1081,5/15/2014,97123,1,225.6975
1081,6/15/2014,02048,1,225.6975
1081,6/15/2014,35126,1,225.6975
1081,6/15/2014,47448,1,225.6975
1081,6/15/2014,54701,1,225.6975
1081,6/15/2014,66109,1,225.6975
1081,6/15/2014,68310,1,225.6975
1081,6/15/2014,83642,1,225.6975
1081,7/15/2014,05301,1,228.3225
1081,7/15/2014,26416,1,228.3225
1081,7/15/2014,42553,1,228.3225
1081,7/15/2014,57702,1,225.6975
1081,7/15/2014,63016,1,225.6975
1081,7/15/2014,73067,1,228.3225
1081,7/15/2014,75028,1,225.6975
1081,7/15/2014,78628,1,228.3225
1081,7/15/2014,83544,1,225.6975
1081,8/15/2014,08534,1,225.6975
1081,8/15/2014,20747,1,228.3225
1081,8/15/2014,35007,1,228.3225
1081,8/15/2014,65010,1,228.3225
1081,8/15/2014,76015,1,225.6975
1081,8/15/2014,83455,1,228.3225
1081,9/15/2014,33946,1,225.6975
1081,9/15/2014,37075,1,228.3225
1081,9/15/2014,97038,1,228.3225
1081,10/15/2014,07420,1,228.3225
1081,10/15/2014,29483,1,228.3225
1081,10/15/2014,66061,1,228.3225
1086,7/19/2019,92345,1,86.5725
1086,7/19/2019,92504,1,86.5725
1086,7/20/2019,71943,1,86.5725
1086,7/21/2019,42049,1,86.5725
1086,7/21/2019,55904,1,83.9475
1086,7/21/2019,73099,1,86.5725
1086,7/21/2019,92883,1,86.5725
1086,7/23/2019,06057,1,86.5725
1086,7/26/2019,75495,2,173.145
1086,7/26/2019,77901,1,86.5725
1086,7/26/2019,92807,1,86.5725
1086,7/27/2019,95424,1,86.5725
1086,7/28/2019,02360,1,83.9475
